id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
77,Hammer Museum — Free General Admission,Hammer Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
78,California Science Center — Free General Admission,California Science Center,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
79,California African American Museum — Free General Admission,California African American Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
80,"Institute of Contemporary Art, Los Angeles — Free General Admission","Institute of Contemporary Art, Los Angeles",GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
81,Los Angeles Museum of the Holocaust — Free General Admission,Los Angeles Museum of the Holocaust,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
82,Museum of Contemporary Art (MOCA) Grand Avenue — Free General Admission,Museum of Contemporary Art (MOCA) Grand Avenue,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
83,MOCA Geffen Contemporary — Free General Admission,MOCA Geffen Contemporary,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
84,Travel Town Museum — Free General Admission,Travel Town Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
85,Wende Museum — Free General Admission,Wende Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
86,FIDM Museum — Free General Admission,FIDM Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
87,Forest Lawn Museum — Free General Admission,Forest Lawn Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
88,Hollywood Bowl Museum — Free General Admission,Hollywood Bowl Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
89,Los Angeles Maritime Museum — Free General Admission,Los Angeles Maritime Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
90,Vincent Price Art Museum — Free General Admission,Vincent Price Art Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
91,UCLA Fowler Museum — Free General Admission,UCLA Fowler Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
92,UCLA Meteorite Gallery — Free General Admission,UCLA Meteorite Gallery,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
93,Dominguez Rancho Adobe Museum — Free General Admission,Dominguez Rancho Adobe Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
94,Italian American Museum of Los Angeles — Free General Admission,Italian American Museum of Los Angeles,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
95,Chinese American Museum — Free General Admission,Chinese American Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
96,LA Plaza de Cultura y Artes — Free General Admission,LA Plaza de Cultura y Artes,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
97,Workman and Temple Family Homestead Museum — Free General Admission,Workman and Temple Family Homestead Museum,GO FREE,Museum / Culture,Free museum/cultural admission candidate listed in Los Angeles free-museum guidance.,0,,Always free / free general admission,"Parking, special exhibits, reservations or event tickets may cost extra.",Unknown,Local,US,CA,Los Angeles area,NO,https://www.discoverlosangeles.com/things-to-do/discover-free-museums-in-los-angeles,Verified via Discover Los Angeles aggregate,2026-08-18,High,YES,
98,Khan Academy — Free Access,Khan Academy,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://www.khanacademy.org/,Official service URL — terms recheck recommended,2026-08-18,High,YES,
99,MIT OpenCourseWare — Free Access,MIT OpenCourseWare,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://ocw.mit.edu/,Official service URL — terms recheck recommended,2026-08-18,High,YES,
100,freeCodeCamp — Free Access,freeCodeCamp,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://www.freecodecamp.org/,Official service URL — terms recheck recommended,2026-08-18,High,YES,
101,The Odin Project — Free Access,The Odin Project,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://www.theodinproject.com/,Official service URL — terms recheck recommended,2026-08-18,High,YES,
102,Harvard Online Free Courses — Free Access,Harvard Online Free Courses,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://pll.harvard.edu/catalog/free,Official service URL — terms recheck recommended,2026-08-18,High,YES,
103,OpenStax — Free Access,OpenStax,LEARN FREE,Online Learning / Knowledge,"Free educational, research, reference, or learning access; paid upgrades may exist.",0,,Free tier / free content,"Account, usage, certificate, storage, or premium-feature limits may apply.",Unknown,Online,US,,,YES,https://openstax.org/,Official service URL — terms recheck recommended,2026-08-18,High,YES,
